Accel_Y_min,Accel_Y_var,Accel_Z_mean,Accel_Z_max,Accel_Z_var,Gyro_X_mean,Gyro_X_var,Gyro_Y_mean,Gyro_Z_var,Roll_mean,Roll_max,Pitch_max,Yaw_mean,Yaw_min,Gyro_Y_max,Accel_Y_rolling_mean,Gyro_Y_var,Accel_Y_mean,Roll_min,Pitch_min,Roll_var,Yaw_var,Pitch_mean,Accel_X_mean,Yaw_var_log,Label
-15.223193,4.555609104250187,-0.52519488,1.938469,0.590336652895618,0.02485408,0.0182741400968914,0.04679924,0.0068720683292248,-85.47061907999999,-74.484966,84.1638,112.42896688,102.685495,0.508271,-9.796932684575165,0.0401808187223085,-9.80577576,-89.560907,82.290684,18.65566443173201,13.058154126747228,83.2168618,-0.8197583399999999,2.6432025923262232,Moving Forward
-16.572637,5.610075556736284,-0.56609284,1.056054,0.5045007206658106,-0.0128718823529411,0.0231218570615458,-0.0848684901960784,0.0100421460195701,-74.47017206000001,-61.243634,86.729086,101.48439018,90.310582,0.414009,-9.751541566666667,0.0614179978726949,-9.71431896,-87.657407,84.26145,88.52794097070006,56.70333922531609,85.8308626,-0.99475046,4.055315044028711,Moving Forward
-14.244528,5.786855880845132,-0.52702102,0.924927,0.5712362172047954,0.01226194,0.0229415690769963,0.0736061599999999,0.0057810215417718,-88.26772129999999,-74.956523,84.840307,112.66960336,102.625643,0.55063,-9.750026693333334,0.0489550719076881,-9.72998536,-94.477857,81.286507,26.69234190818973,15.802116325397378,82.60702146,-0.8081244599999999,2.8215048502252826,Moving Forward
-14.44092,6.3301388103351,-0.31396314,1.776356,0.9628910050456738,0.09845066,0.0416621180607187,-0.07810036,0.0118354611534759,-40.74942944,-22.58876,83.264795,69.03455418,48.046328,0.614417,-9.81426812,0.0804150665235004,-9.99850004,-74.691073,80.865787,308.6211545298592,333.25622284918285,81.96395742,-1.17512532,5.811907833158588,Moving Forward
-16.061749,4.448195265105796,-0.6715036000000001,1.45722,0.7569093215661222,-0.01066392,0.0185234200391771,-0.18616942,0.0097736452329893,0.1647486199999998,59.698606,87.570498,25.41622196,-25.455537,0.280257,-9.771571933333334,0.0425957091171057,-9.5862304,-33.069285,83.498931,1319.5771244081277,938.2775459396212,86.12053594,-0.70315976,6.845111011614793,Moving Forward
-14.494359,4.991747445870606,-0.3686246274509804,1.580563,0.6620404830777585,0.0683291,0.0150834889879285,-0.42639316,0.0080506804932346,45.34851796078432,60.1558,85.531586,-32.27827115686275,-38.279685,0.03783,-9.816361676078431,0.0315153879887901,-9.864354588235294,19.750327,81.51647,203.3314479292562,7.2067883621043,83.76015623529412,-0.958037137254902,2.1049616608293036,Moving Forward
-13.489948,2.3413295840827417,-0.13305238,1.36082,0.473290390258526,-0.02943464,0.007735013926684,-0.44022722,0.0070952296859183,-12.66794524,21.263117,86.692645,-24.58635174,-39.732229,-0.007658,-9.822381182745097,0.0254735201851138,-10.01655856,-51.133136,81.480232,579.2361873647534,201.68166855870177,83.78842624,-1.05649698,5.311636613052122,Turn Left
-14.102025,4.201154297370132,-0.02781512,1.75061,0.5394227017496588,-0.0027273199999999,0.0139318995600587,-0.2487559,0.0096703418214485,-55.86421824,-39.886342,86.956833,-1.10867978,-14.233967,0.46547,-9.944903349411765,0.1061793177693163,-9.9537969,-74.679869,85.00441,124.53143865596428,67.85409147906535,86.00053422,-1.06752612,4.231989649393983,Moving Forward
-12.90212,1.4650145322641703,-0.34618206,0.9375,0.3284991200870372,-0.1034580784313725,0.0076707151999537,-0.1693767843137255,0.0062560547791349,-43.91500312,179.005149,87.563756,73.45909492,11.84252,0.169448,-9.907314633333334,0.0487771973760925,-9.75158844,-179.547538,84.316847,20327.297274369103,1250.8932250339874,86.0843636,-0.8957343400000001,7.132412264504018,Moving Forward
-12.862452,1.4955361250726356,-0.54234024,0.425715,0.2469907052737371,-0.01448816,0.0067067493196881,-0.0220328599999999,0.0019627924047857,168.42857555999998,174.379029,84.427205,119.10115754,112.934743,0.236295,-9.8115677,0.0160178421435106,-9.72931776,162.604843,83.517537,15.093571116770171,13.252072749704036,83.98065654,-0.83399074,2.6569023522565254,Turn Left
-12.865147,1.705430106439196,-0.54883368,0.714464,0.3150466150882219,-0.01768508,0.0061144766000342,0.02456328,0.0068290457346453,169.35134514,172.958208,84.285628,116.98473128,112.71469,0.449297,-9.769219806666667,0.030095043520124,-9.82675322,166.880141,82.345692,3.712828300240887,4.443057543448172,83.4025252,-0.9258936,1.6943409514057648,Moving Forward
-12.760514,1.4524077482257245,-0.53654422,0.916843,0.1994204035142567,0.01385478,0.0033976927805832,-0.00254736,0.0069695418403689,172.6805201,179.211457,83.467666,116.19733162,111.290305,0.231122,-9.734427166666668,0.0187102754977453,-9.64721052,168.416265,82.119021,10.160633163381355,8.263313289946494,82.56405998,-0.90685922,2.226061791350226,Moving Forward
-13.065281,1.696119516742025,-0.550612,0.852178,0.3499461270370612,-0.03168686,0.0063988378875922,-0.0010094799999999,0.0049572541136097,175.81907148,179.37583,82.346133,114.53353332,111.386804,0.424643,-9.73289936,0.0414995075234791,-9.72473434,171.845785,78.656002,5.739278014240097,2.05921046969676,80.95493198,-1.0016001799999998,1.1181568662333539,Moving Forward
-12.410243,2.0134688270985133,0.1273939215686274,2.66401,0.9648387970048736,0.05885148,0.0562663453451934,0.0567530999999999,0.0549075706205816,-136.1221465490196,179.497224,78.906587,98.19255323529411,83.878604,0.701589,-9.632845737647058,0.054887891730051,-9.526592352941176,-179.614195,75.381274,8701.510882839928,59.97796371821681,77.29807980392157,-1.1669409607843138,4.110512548385587,Moving Forward
-17.253571,10.553668996541086,-0.01436412,2.933001,2.387549341797781,-0.01789674,0.1248981916532983,0.0956544199999999,0.1304719679879285,-160.66927320000002,-142.382465,81.545072,101.5607412,85.155008,0.84904,-9.791795190980393,0.1788380169556771,-10.12405888,-171.259108,76.516464,72.77667635910973,71.47408845764733,79.51105476,-1.38295618,4.283229097393644,Moving Forward
-16.651224,5.016109494950385,-0.26443112,2.122736,1.0136378599497815,0.03834596,0.0513779679074677,0.0793543,0.0167072055449077,-159.86559658,-145.015069,82.000946,107.11578088,91.423143,0.708021,-9.80942451764706,0.084561396193153,-9.77762232,-171.629486,79.979386,69.44945236863715,71.73805845218598,81.29010011999999,-0.88208866,4.2868647475912045,Moving Forward
-14.308146,3.9531008642805,-0.23466698,2.557282,1.0276161783277746,-0.0418175294117647,0.0540219516245741,0.0904654117647058,0.0797701076259929,-154.6229353,-134.680086,81.509556,107.04804608,85.167449,1.114777,-9.821377326666667,0.093180683917727,-9.56245078,-166.819741,78.159568,137.9401499401614,170.18124545269566,80.37756794,-1.00559384,5.142722910117472,Moving Forward
-15.511943,4.054257602753337,-0.28806998,1.750161,0.627538589390877,-0.01083872,0.013933908572124,0.09689426,0.0053433160175922,-163.85325116,-161.355943,81.086262,118.82650104,115.028575,0.611157,-9.664221153333335,0.0489244231638289,-9.65259036,-165.926931,78.670645,1.268662756819313,4.6871742923043485,79.63388354,-1.0016302,1.7382135153500875,Moving Forward
-15.208224,5.252214274643551,-0.35165464,1.68295,0.7182493316653781,0.04254022,0.025149115553522,0.1836327,0.0147422698948995,-157.9909828,-149.114576,80.438002,120.9863517,116.575981,0.596559,-9.697801333333333,0.0338097726711938,-9.87836286,-166.822826,77.911729,36.37955061803948,7.740843438629344,79.12132906,-0.93982658,2.168006688286971,Moving Forward
-15.953524,7.530682462406125,-0.41086252,1.424288,0.7262188032436834,-0.00416326,0.0234973942630942,0.01793694,0.0115044540636444,-154.21178412,-151.312732,80.69392,123.05626872,119.250621,0.541274,-9.70855098,0.0798007349225065,-9.59469972,-156.749209,79.45942,2.12599974517812,4.130116196894117,80.12377162,-0.94267372,1.6351283093928497,Moving Forward
-17.67225,8.66116583247897,-0.313128294117647,2.4043,0.9689499189460116,0.0399092,0.0393819704812653,0.12285244,0.0125113642826371,-149.33997392156863,-139.091761,82.636392,121.87190837254904,114.922739,0.692048,-9.758748121437906,0.0840100025740881,-9.803181784313724,-154.042253,79.440817,17.548155953893982,5.773622274770316,80.77243505882353,-0.8955141960784314,1.9130359918090358,Moving Forward
-15.366894,6.975135006357828,-0.70798576,1.470392,0.8316916301676963,0.01347234,0.0272899375631269,0.0074896599999999,0.0107607162627346,-137.25802722,-128.146097,82.739837,113.96573602,105.032999,0.473788,-9.707962714771242,0.0489825456336575,-9.72600664,-141.67818,81.51071,7.390624451412631,5.269667588885394,82.15747938,-0.66740206,1.8357233371126933,Moving Forward
-15.487693,4.795758607946581,-0.32458196,2.15896,1.089284520975264,0.02036318,0.0215616152977424,0.12437908,0.0113981559220281,-122.00700032,-113.158175,81.471336,101.0114046,95.672614,0.613661,-9.836746908104574,0.0453032103264016,-9.9810523,-128.347977,76.363496,17.805772685275823,6.434220313556899,78.89733164,-0.8615394599999999,2.0060937073730916,Moving Forward
-19.324964,6.190659915810174,-0.02460584,6.596183,4.980340096533523,0.0726678823529411,0.1025641282260658,0.2767474509803921,0.0294332816255184,-109.3964003,-95.533532,76.36092,100.53837192,93.968367,1.059946,-9.766646153333333,0.2225501093482125,-9.59287952,-116.328365,73.192137,31.67618496535729,9.3391496565376,74.40107893999999,-1.2799972199999998,2.335937627452653,Moving Forward
-13.125156,2.024088555792,0.0049336999999999,3.863167,1.666336838208582,0.05862902,0.0479467236748771,0.23153868,0.0140179072889795,-81.44342572,-74.957787,74.523854,90.4590429,85.293067,1.180396,-9.892037406666667,0.0762240726839771,-10.1021804,-94.694765,72.518569,20.773855624883403,10.60463063280131,73.40580766,-1.00687216,2.4514042109390695,Turn Right
-11.856095,0.8376872972589161,0.14117744,1.75989,0.6576852445124964,0.1004671,0.0209199831293163,0.42558944,0.0146469463549208,-71.87720586,-49.230991,86.788705,110.33205,95.311639,1.016211,-9.875943866666667,0.069105493648782,-9.93277168,-79.440752,74.504794,42.424740073890185,68.50854610463253,79.43818105999999,-1.1167497,4.241449710545385,Turn Right
-12.118799,1.2240129195385807,0.14305144,1.530268,0.3195223302717616,0.07780526,0.0065987652330126,-0.19670038,0.0070160317564444,32.49716396,71.784769,87.999512,14.61660246,-30.895067,0.071035,-9.902908793333333,0.0343983146928934,-9.6737743,-44.871009,84.610753,1616.195065368369,1855.4909906295688,86.57045443999999,-1.22475006,7.5264434207260535,Turn Right
-13.368251,2.161430771074472,-0.3294442352941176,1.291365,0.5953338805476637,-0.16636072,0.0329634589784098,-0.11841732,0.0317159895750514,-59.55624050980392,64.36411,88.223212,82.96400466666667,-28.253966,0.704137,-9.832542444313725,0.2904486086462629,-9.891081352941177,-100.531622,77.438753,3555.2604161655986,3000.652339907409,82.31051898039216,-0.920057294117647,8.006918195995768,Moving Forward
-12.035273,0.738030859687731,-0.2364423199999999,0.611329,0.2030405625009975,0.10330626,0.0047843635742779,0.1842227799999999,0.0034252973746224,-97.63667896,-89.189329,88.688584,133.8513579,122.455953,0.788362,-9.782648197647058,0.0615685182473587,-9.78308894,-134.925778,78.511533,128.07567881421534,160.80650051866613,84.13781034,-0.8773435399999999,5.086401180076099,Moving Forward
-12.06042,0.9643829722240814,-0.2897314399999999,1.338966,0.3420756155614351,0.01594702,0.0042208634188363,-0.05286592,0.0033035788332346,-86.73959402,-56.649822,88.944278,121.2102999,90.13422,0.353073,-9.826940097647059,0.0389104863879934,-9.80665,-141.165135,87.277641,803.2688446848774,880.7700572049729,88.17298408,-0.66799492,6.781931315900233,Moving Forward
-12.951966,1.5553303153147038,-0.3209924999999999,0.741857,0.3047803737442143,-0.0138608431372549,0.0053615074984949,-0.0670438235294117,0.0039321064876666,3.7099298799999993,165.962027,89.970227,15.878298479999998,-155.230843,0.224713,-9.78255108,0.0183471485556682,-9.7579143,-179.014764,87.542789,9013.344611304368,9053.244448654992,88.98106678,-0.81253732,9.110988926599298,Moving Forward
-12.642859,1.7456844845581692,-0.53203862,0.81745,0.3160596469595056,0.04058078,0.0067994573183791,-0.08660546,0.0043012000955791,-91.4915431,176.507904,89.946903,-10.488514420000003,-179.803014,0.250973,-9.786293286666666,0.0195825218815595,-9.79431556,-177.436533,88.096536,9260.509013357196,20827.90955947288,89.23053488,-0.57077512,9.944097183363509,Moving Forward
-15.609091,6.838770158774992,-0.41683816,2.016606,0.723807910565239,0.03821428,0.0270984382872261,-0.23189936,0.0179666975346224,64.28679426,71.436207,87.894583,-38.15478962,-46.659805,0.376356,-9.838361986666666,0.0749867500477453,-9.9628561,47.738596,85.431491,26.70490628315533,22.907199582306447,86.25695164000001,-0.7477579599999999,3.1741796513278904,Moving Forward
-14.387481,2.6176805613211283,-0.37483852,1.021326,0.4128107216977649,-0.06224698,0.0103301135898975,-0.1239394,0.0054151676304363,9.203359,69.95402,88.053622,30.6266242,-33.477805,0.214401,-9.883440259999999,0.0520876487593061,-9.89314912,-51.256058,85.443944,2325.221857526598,2413.9369946842567,86.8306723,-0.70497998,7.789428476588688,Moving Forward
-17.086967,5.696362315445083,-0.2502764799999999,1.994902,0.6281292212551526,0.03384698,0.0209286348530404,0.00910508,0.0089251096868265,-31.07934024,-2.47903,87.289111,74.59721152,46.820455,0.457371,-9.862547733333335,0.0459414645417077,-9.73163798,-49.573173,85.413923,260.63169519396115,244.76401717548688,86.2226225,-0.8053283600000001,5.504371795754616,Turn Left
-22.228476,11.437029769803562,0.2627565294117647,12.149186,5.407367755120695,0.10076472,0.1078677641372261,-0.11369778,0.0428448827499759,15.42412137254902,31.693748,87.141168,23.375650607843134,5.908367,2.074993,-9.838333235947713,0.29642334676242,-9.890212607843138,-3.469919,80.124078,92.088311413958,101.67444485151216,85.4348732745098,-1.1617459019607843,4.631563252976407,Turn Left
-14.020444,4.686147220069946,0.2977877,7.249874,7.117643843446417,-0.02361094,0.1036111398938942,-0.22190326,0.0732881112588228,-6.01323918,11.100992,83.110045,30.567230220000003,17.450302,1.460722,-9.790772155947712,0.66068664902689,-9.75046588,-14.921233,79.943486,45.95969755757056,34.15640474080035,82.17524324,-1.25625956,3.559806813345206,Moving Forward
-14.299913,5.62039626261535,0.3291236,2.862946,1.8006263311323258,0.03783768,0.0676834360714873,-0.41214818,0.0308656814746649,18.2960666,28.632401,81.517414,-12.18704304,-36.723034,0.684603,-9.841942735947713,0.1726274391933751,-9.88514972,1.36881,77.632759,49.30074254232211,242.4463445283745,79.09840714,-1.41581572,5.494896567228958,Turn Left
-15.80189,2.714865464625424,-0.44917092,0.689017,0.2459077173845648,-0.1539765294117647,0.0042373899406141,-0.3554105490196079,0.0058773763997796,37.160263,136.087816,88.630623,-63.45085582,-175.023849,-0.019967,-9.845555073333333,0.0463960254832525,-9.90104962,19.296616,79.405186,875.6217116907328,1268.414921646303,84.68430694,-0.71033584,7.1463113816845665,Turn Left
-12.119697,1.3504757748306533,-0.7222391399999999,0.217198,0.2310515170356738,-0.05394362,0.0066872908994648,-0.03625388,0.0060190999564995,163.86392764,170.94117,88.330836,145.4248256,-179.178886,0.405187,-9.844880446666666,0.0280708263123934,-9.748442,139.490174,84.495859,49.10810697336522,2241.6988548860536,85.57672814,-0.4144281999999999,7.71543526553598,Turn Left
-12.205768,0.978314066772271,-0.7566225400000001,0.328267,0.2363152224363758,0.00638708,0.003907265924524,0.05255072,0.0026881279511412,106.73350214,179.709826,84.671597,140.71756648000002,130.70218,0.332105,-9.818841579999999,0.0175944677624098,-9.80703312,-179.606097,82.557984,18159.943005170087,36.98527148160492,83.34068391999999,-0.4062343,3.6371984920036193,Moving Forward
-11.607163,1.312163805044496,-0.55173164,0.565973,0.2080280795803983,0.0253872799999999,0.0084862692950628,-0.02218356,0.0155775119725832,-171.78775638,-157.173202,84.766591,125.39883414,110.797131,0.340884,-9.669630893333334,0.0170750955560065,-9.45341756,-175.892182,82.049554,11.076897790752348,12.643505792279957,83.92813294,-0.72271218,2.6132636422850153,Moving Forward
-35.756594,38.65497570119176,-0.2548670392156862,3.850593,3.7720757099415607,0.04090452,0.1631127442458873,0.1032873799999999,0.1587283302112342,-153.91384492156865,-136.102605,85.196998,110.14476511764704,94.817084,2.380801,-9.811524318169935,0.7351031873201588,-10.174122274509804,-175.433416,80.082845,74.2238725254098,65.13423485144459,82.09548531372549,-0.7003905882352942,4.191686537916029,Moving Forward
-12.39707,1.3891820062533022,-0.25493486,0.540227,0.1673658393574289,0.03575,0.0128174125288163,-0.07394934,0.0098854470913077,-128.36497047999998,-117.015387,86.585352,86.01560305999999,75.69813,0.28199,-9.774778738169935,0.0305208121174126,-9.69679638,-138.322457,83.127889,50.658349528090994,38.27305906215426,85.22176225999999,-0.84112786,3.6705387637519435,Moving Forward
-29.055479,30.59593426850669,-0.2589404999999999,4.708758,3.706936648410255,-0.08547176,0.0555022358878187,0.00821318,0.0474403155914796,-147.76798686,-117.727899,84.597583,102.68766622,75.342486,1.370495,-9.862313678169935,0.4771669794169668,-9.71602238,-171.874397,81.272784,335.32144939147184,292.5031106815246,83.56013512,-0.81966846,5.681888237786176,Moving Forward
-12.222383,1.3792090951696878,-0.58596244,0.511935,0.2152801373081697,-0.0487817450980392,0.0032378158044337,-0.0193276470588235,0.0057722670554031,107.76342348,179.574591,84.88672,139.60249178,126.630919,0.279581,-9.7142002,0.0193604608329129,-9.72978184,-178.441301,82.387555,17824.482095009,33.66409809923002,83.8253845,-0.3994174,3.545704514436778,Moving Forward
-12.042009,1.338731342438455,-0.6265401399999999,0.500559,0.1465353606434697,0.01256944,0.0030379917680881,0.0575943799999999,0.0051843635130289,171.3327612,176.058916,83.75035,143.15595322,137.781862,0.372403,-9.724920926666666,0.0224656996941587,-9.72895856,167.453676,82.36919,5.421948254985107,9.098828605607013,83.03040478000001,-0.463556,2.312419437478185,Moving Forward
-19.896625,3.8387960067,-0.51843192,0.587079,0.2584584729628098,-0.0285753399999999,0.0097816645866371,0.1427811799999999,0.0115014689105714,-57.31437082,179.930298,82.926236,127.35907798,120.643902,1.049227,-9.832259733333332,0.0668148655554159,-10.0380388,-179.261017,75.404108,26713.353633571693,36.355565456422106,78.65423388,-0.52173702,3.620481908682279,Moving Forward
-21.489313,8.47079700826399,-0.67623976,2.081272,1.4074332836436962,0.06360824,0.0194247412536147,0.22908576,0.0265205325718677,-154.82745202,-147.927419,77.023164,122.3391228,119.308332,1.28745,-9.902234206666668,0.1026713190058187,-9.93970526,-163.148826,75.117652,25.36014012936629,5.331532188963259,76.05353674,-0.55760248,1.8455422588351527,Moving Forward
-12.802577,1.59528621305313,-0.5999172549019608,0.470621,0.1980795300204337,0.03968242,0.0041224829775955,0.19334192,0.0033047440496363,-145.90412656862745,-139.842136,80.074774,126.89131696078432,122.771693,0.424776,-9.946020987320262,0.0162914351783199,-9.860318901960785,-148.464141,76.874085,6.1293519544539175,3.247824933382601,78.60171501960784,-0.5153224901960785,1.4464070715514832,Turn Right
-13.540393,3.579185413397964,-0.49077544,0.787363,0.3807709667718432,0.05452784,0.0065671761309534,0.13035518,0.0077980706802077,-132.10677028,-126.534238,83.805156,123.2014997,120.396741,0.456483,-9.865784860653594,0.0190353744209669,-9.79733042,-139.826138,80.008089,12.832817014983592,2.9813199831070047,81.74010022,-0.54786972,1.381613418358286,Turn Right
-12.641662,2.353894467341888,-0.2452948999999999,1.221909,0.3691504836530714,0.0214649215686274,0.0066662564462337,-0.0634126274509803,0.0057212957562525,-91.73829376,-70.306488,88.03898,82.86849172000001,60.899136,0.299231,-9.804339613986928,0.0350063964420384,-9.75536952,-98.506079,86.445705,38.05888235719466,42.91816436018468,87.29595929999999,-0.6095714,3.7823280012500744,Moving Forward
-13.823304,2.656374515005439,-0.34553246,2.398911,0.6860473427924983,-0.0169842,0.019832694126204,-0.16584498,0.0206830026745534,-38.65510972,-13.285007,87.517351,27.19923318,2.770443,0.320297,-9.768542213333333,0.0467823755596934,-9.7529267,-89.958413,85.906925,463.3760519562503,381.5284412482528,86.71243562,-0.7404742,5.9468030067068876,Moving Forward
-14.608422,2.1857382175611346,0.4033661999999999,2.851121,0.6949060748757959,0.06478698,0.0225471337729587,0.1041642,0.0085156126724983,-90.48562742,-79.953058,86.811217,77.06174518,71.238545,0.569311,-9.756688826666666,0.0393424020309796,-9.76177026,-97.399754,76.514604,22.63642754510565,9.67353801254085,81.34771796,-1.25073906,2.3677675954068618,Moving Forward
-30.614337,32.55937921819586,-0.15633782,5.051994,4.833647370831294,-0.05275492,0.1959673953418302,0.2837451,0.1510864885125408,-88.49719166000001,-82.039173,77.826646,87.23364936,74.702554,3.477479,-9.835653646666668,0.9716053047858064,-9.99226398,-98.69917,73.252836,20.794103802687378,71.47010325480959,75.45137546,-0.51455796,4.283174107914015,Moving Forward
-14.528488,3.0788251640768687,0.10098896,2.586471,1.2297847903482433,0.10734072,0.0606020140280832,0.33717346,0.0225182901111428,-92.70697988,-69.847485,78.726632,106.82108214,93.394593,1.615261,-9.923734486666667,0.1440916959528249,-10.01716922,-114.090157,77.280192,206.70967479761745,86.9740544688786,78.01608198,-1.20129082,4.477041935424727,Moving Forward
-15.553706,2.8236625553976933,-0.1193195098039215,1.563948,0.6820471523094949,-0.00266114,0.0127521142647351,0.15469468,0.0055174352761322,-71.76987552941176,-69.196782,82.873663,100.70912509803922,93.42995,0.606375,-9.93597688366013,0.0320984289814057,-9.798497450980392,-77.248288,78.788715,5.309807309479265,20.685531287602444,81.20416698039216,-0.9723631764705882,3.076645277222502,Moving Forward
-11.106304,0.2299976734059692,-0.43160352,0.523911,0.1402250740151526,0.02455142,0.0038848472326159,0.09869782,0.0012992767923983,-72.82938988,-60.559654,83.690667,107.18082446,98.44038,0.29421,-9.886672396993463,0.0090600797803138,-9.84435052,-79.479339,82.747208,25.455989772110104,14.98649441618494,83.28428636000001,-0.6390301,2.7717442667991876,Turn Right
-11.058404,0.3027980808830077,-0.20758838,0.526156,0.0999064673256281,0.04699444,0.0030575053100881,-0.0092042,0.0007436412475281,-37.54417616,-25.335107,85.34915,76.87839068,63.873231,0.242472,-9.795952050326797,0.0161841430507755,-9.74500818,-60.278048,83.751032,120.75722669153808,123.85909106970352,84.72519606,-0.83509842,4.827185830011583,Turn Right
-10.84405,0.2981078259628851,-0.15258974,0.494122,0.1116207281501555,-0.0396332745098039,0.0023840191647631,0.0054566078431372,0.0010132470804501,-48.09694294,-30.191117,85.374987,83.30592211999999,67.127366,0.229781,-9.793564173333333,0.0171263596914031,-9.79133382,-56.72038,82.848207,87.73510230566093,83.65516231856982,84.3145067,-0.75858352,4.43858609099103,Moving Forward
-11.350746,0.7403676996802403,-0.04708306,1.020428,0.2392898290884657,0.02939244,0.0029652253367412,0.1035032,0.0019423736967432,-45.10346198,-38.340094,83.828784,86.76434084,81.250751,0.333613,-9.771143793333332,0.0167687167842449,-9.77708938,-54.654276,82.447153,23.923992081226263,9.19265054476832,83.01716474000001,-0.95181966,2.321666925753611,Moving Forward
-10.732831,0.3159426020596393,-0.05535184,0.834515,0.1398790856522188,-0.0178101,0.0030294600597244,0.0253072,0.0011226099976587,-40.22266266,-36.116391,83.91484,83.8037559,79.821802,0.228534,-9.74896392,0.0081203163533877,-9.67846856,-46.239664,82.759319,6.930377486623274,7.70577832357981,83.38108988,-0.97469514,2.16398698031797,Moving Forward
-10.909763,0.2715024030784078,0.05355566,0.643961,0.110724267070882,0.0518069399999999,0.002279106920384,0.22188592,0.0020482502538775,-37.58583578,-21.456353,83.298307,88.78695857999999,78.500187,0.391431,-9.757915313333333,0.0069292908228506,-9.818188,-46.500533,82.194193,64.7259924263644,19.845729503137203,82.49361086,-0.94169776,3.0371491072729113,Moving Forward
-10.616822,0.1244012248405035,0.1764390588235294,0.684527,0.0593395466879364,0.07400914,0.0014174607683269,-0.073696,0.0009004043546779,10.549078627450982,45.337291,85.374352,46.44989911764706,7.457157,0.170816,-9.73024526509804,0.0198437982716326,-9.694079235294115,-20.069095,83.39011,441.7969529085367,488.8044839793069,84.63773109803921,-1.1568296666666666,6.194006299190959,Moving Forward
-10.322085,0.1438490278495596,-0.20695064,0.98091,0.4588226213772555,0.02894676,0.0068926349236555,-0.56249434,0.0119440932703269,30.24372602,48.217989,83.992456,2.8815614,-4.462238,-0.300632,-9.756847925098038,0.023167500620433,-9.75827654,12.105578,80.925078,199.9050681831035,29.28140390409837,82.459528,-0.9091793,3.4105337915664085,Moving Forward
-10.657538,0.2611404868470721,0.18228494,1.773662,0.6895083995536903,-0.03323738,0.0129634011352608,-0.3740608199999999,0.0179342582154387,2.08189368,27.579216,85.527594,-0.2321177600000001,-21.463114,0.030186,-9.755226291764705,0.0680407023675791,-9.8133231,-26.182653,82.43963,380.0571144292864,212.30824904409695,84.48949916,-0.94416162,5.362738298166436,Moving Forward
-23.209236,10.958227173369162,0.55554274,5.149891,1.955279806791625,-0.0372870980392156,0.0707968161601302,-0.5282878235294117,0.0329548307756729,-27.28397382,-15.021522,87.043211,8.13373,-3.522397,0.465632,-9.88150732,0.1374178610196682,-10.07292232,-64.259429,82.909323,187.9011769072178,51.29384966728127,84.27970668,-1.54512894,3.956878766971872,Turn Left
-16.801212,6.778285840150204,-0.10327324,2.149231,1.8673093984217783,-0.1314338199999999,0.0618988003340689,-0.19182332,0.016649183166284,-44.12560654,178.385218,88.437553,84.64181632,25.108428,0.767039,-9.79753694,0.1310852720574057,-9.5063654,-175.323146,84.131296,12917.778855336212,2210.625068169811,86.89979165999999,-0.90551796,7.70148284925657,Turn Left
-12.155622,0.7145955240792246,-0.23048772,0.9619,0.2380429865223689,-0.0339221,0.0053236498308265,0.0285535399999999,0.0029823477062779,156.92035422,162.861476,86.957198,158.01807606,153.254826,0.368907,-9.796015106666667,0.0536714232912738,-9.8087576,148.117181,84.040693,20.803336299099733,13.232571689200334,85.12455806,-0.43065748,2.655533118837288,Turn Left
-13.622721,1.483852662697225,-0.53967874,0.830772,0.2574853637575841,-0.02117272,0.0054145478340016,-0.1158525,0.0048460324596718,140.94934612,160.091153,85.948382,-64.95281924,-179.642539,0.258886,-9.697327286666667,0.0321639938102142,-9.77685886,131.793341,84.263423,71.94796604314084,26651.905689587427,85.34602484000001,-0.6214535999999999,10.190653455154706,Turn Left
-11.258987,0.7365038431519341,-0.8158123921568627,0.393532,0.279120212307563,-0.02570582,0.0059598974437016,0.04458216,0.0030251393150893,150.50282880392157,164.028762,84.218488,139.59070639215687,-179.285705,0.363402,-9.748971329803922,0.0297174843000963,-9.661297529411764,135.167369,82.044178,104.9182417773512,8865.987283961884,82.46801350980392,-0.3069791960784314,9.090090365293255,Moving Forward
-12.520414,1.2262363820990878,-0.19316432,0.941692,0.3922467142305892,0.11475488,0.0096218085877404,0.11190812,0.0032692990806922,-51.41729922,179.255866,84.608737,127.74570626,97.054369,0.513269,-9.796487503137255,0.0214128660639853,-9.95130612,-178.998601,82.284908,21584.81345399548,538.3891896456217,83.90509478,-0.8905282,6.2904373690617525,Moving Forward
-12.490177,1.6467591865081226,-0.23114332,1.019979,0.4725051507276915,-0.05972352,0.0100489870885404,-0.04975022,0.0038763507620118,-148.98114018,-125.496948,85.972273,117.63414954,96.002565,0.238888,-9.761724836470588,0.018826429299073,-9.67257086,-171.398425,84.34312,260.0229296149292,223.6900235670505,85.39576136,-0.83552958,5.414721779305092,Moving Forward
-12.610227,2.0980522641734765,-0.37579644,0.971031,0.4587615571551086,0.0187486274509803,0.0113737052797584,-0.034214,0.0039668106009537,-159.57059114,-151.244935,86.662959,126.2799524,117.956852,0.365712,-9.814088513333333,0.02008174341988,-9.81838856,-170.610999,85.022679,36.5128941921757,36.49673771829071,85.81439774,-0.63613222,3.624253935013238,Moving Forward
